sku_id,city_id,description,criticality,on_hand_qty,inventory_min,inventory_max,demand_monthly,forecast_source,shelf_life_days,order_cost_usd,holding_cost_usd,eoq_units,target_qty,max_allowed_qty,coverage_months,decision,recommended_qty,supplier_id,supplier_name,unit_price_usd,freight_cost_usd,lead_time_days,total_cost_usd,alternatives_evaluated,confidence,stockout_cost_usd,net_benefit_usd,needs_review,reason
B2B-51515109,NAVA,Toothed Belt 19,C,14,4,20,3.58,modelo+estadistico,1095,47.33,17.0,16,20,6,0.0,NO_COMPRAR,0,,,,,,0.0,3,0.46,0.0,0.0,1,Stock is above the operating minimum: no replenishment needed
B2B-51A24FC7,NAVA,Breather Filter 165,B,0,1,6,0.85,modelo+estadistico,365,43.5,8.75,5,6,6,7.1,COMPRAR,6,SUP-LOC-01,Suministros Coahuila,37.1,22.0,6.0,244.6,2,0.78,2290.34,2045.74,0,"0 units left against a minimum of 1. With a forecast demand of 0.8 per month, the economic order quantity of 5 units brings stock up to 6, about 7.1 months of consumption. Suministros Coahuila was chosen on lowest total cost among 2 offers that serve NAVA"
B2B-51A24FC7,OBRE,Breather Filter 165,B,4,3,16,2.17,modelo+estadistico,365,40.5,8.75,13,16,12,0.0,NO_COMPRAR,0,,,,,,0.0,2,0.59,1152.82,1152.82,0,Stock is above the operating minimum: no replenishment needed
B2B-52124577,NAVA,Temperature Probe 117,C,1,1,3,0.48,modelo+estadistico,1825,75.67,155.625,2,3,2,0.0,NO_COMPRAR,0,,,,,,0.0,3,0.65,0.0,0.0,0,Stock is above the operating minimum: no replenishment needed
B2B-5292BB69,NAVA,Lip Seal 84,C,10,3,19,2.8,modelo+estadistico,730,43.5,3.375,16,19,9,0.0,NO_COMPRAR,0,,,,,,0.0,2,0.37,0.0,0.0,1,Stock is above the operating minimum: no replenishment needed
B2B-529E8670,OBRE,Cylindrical Roller Bearing 154,C,1,1,4,0.6,modelo+estadistico,1825,84.17,65.5,3,4,3,0.0,NO_COMPRAR,0,,,,,,0.0,3,0.78,45.32,45.32,0,Stock is above the operating minimum: no replenishment needed
B2B-52D3C1AF,NAVA,Socket Head Screw 186,C,3,13,63,8.42,modelo+estadistico,3650,43.5,1.25,50,63,60,0.0,NO_COMPRAR,0,,,,,,0.0,2,0.75,249.94,249.94,0,Replenishing costs more than the stockout it prevents. Replenishing costs 340.00 USD and the stockout it prevents is valued at 249.94 USD on a criticality C part
B2B-5304017D,NAVA,Lip Seal 159,C,2,5,26,3.6,modelo+estadistico,730,43.5,3.25,21,26,24,0.0,NO_COMPRAR,0,,,,,,0.0,2,0.55,243.17,243.17,0,Replenishing costs more than the stockout it prevents. Replenishing costs 352.72 USD and the stockout it prevents is valued at 243.17 USD on a criticality C part
B2B-536E9E44,NAVA,Pillow Block Unit 127,B,4,4,12,1.5,modelo+estadistico,1825,47.33,28.5,8,12,8,0.0,NO_COMPRAR,0,,,,,,0.0,3,0.63,0.0,0.0,0,Stock is above the operating minimum: no replenishment needed
B2B-536E9E44,OBRE,Pillow Block Unit 127,B,2,1,5,0.77,modelo+estadistico,1825,72.83,28.5,4,5,3,0.0,NO_COMPRAR,0,,,,,,0.0,3,0.91,0.0,0.0,0,Stock is above the operating minimum: no replenishment needed
B2B-53ADD74B,NAVA,Conveyor Belt Section 66,C,2,3,16,2.26,modelo+estadistico,1095,47.33,13.5,13,16,14,0.0,NO_COMPRAR,0,,,,,,0.0,3,0.7,223.91,223.91,0,Replenishing costs more than the stockout it prevents. Replenishing costs 823.36 USD and the stockout it prevents is valued at 223.91 USD on a criticality C part
B2B-53AEBFBA,NAVA,Lip Seal 135,B,2,12,35,3.93,modelo+estadistico,730,47.33,3.25,23,35,33,8.4,COMPRAR,33,SUP-LOC-01,Suministros Coahuila,13.78,22.0,6.0,476.74,3,0.78,3921.43,3444.69,0,"2 units left against a minimum of 12. With a forecast demand of 3.9 per month, the economic order quantity of 23 units brings stock up to 35, about 8.4 months of consumption. Suministros Coahuila was chosen on lowest total cost among 3 offers that serve NAVA"
B2B-53AEBFBA,OBRE,Lip Seal 135,B,14,13,39,4.42,modelo+estadistico,730,72.83,3.25,26,39,25,0.0,NO_COMPRAR,0,,,,,,0.0,3,0.5,0.0,0.0,0,Stock is above the operating minimum: no replenishment needed
B2B-5416358B,NAVA,Lip Seal 57,B,22,5,21,2.78,modelo+estadistico,730,43.5,5.0,16,21,0,0.0,NO_COMPRAR,0,,,,,,0.0,2,0.76,0.0,0.0,0,Stock is above the operating minimum: no replenishment needed
B2B-5416358B,OBRE,Lip Seal 57,B,8,7,23,2.7,modelo+estadistico,730,40.5,5.0,16,23,15,0.0,NO_COMPRAR,0,,,,,,0.0,2,0.57,0.0,0.0,0,Stock is above the operating minimum: no replenishment needed
B2B-5492692B,NAVA,Flat Belt 180,C,8,2,12,1.76,modelo+estadistico,1095,47.33,15.25,10,12,4,0.0,NO_COMPRAR,0,,,,,,0.0,3,0.59,0.0,0.0,0,Stock is above the operating minimum: no replenishment needed
B2B-55059136,NAVA,Poly-V Belt 113,C,6,2,13,1.92,modelo+estadistico,1095,47.33,20.75,11,13,7,0.0,NO_COMPRAR,0,,,,,,0.0,3,0.48,0.0,0.0,1,Stock is above the operating minimum: no replenishment needed
B2B-55059136,OBRE,Poly-V Belt 113,C,3,2,10,1.38,modelo+estadistico,1095,72.83,20.75,8,10,7,0.0,NO_COMPRAR,0,,,,,,0.0,3,0.59,0.0,0.0,0,Stock is above the operating minimum: no replenishment needed
B2B-55241C74,OBRE,Chain Lubricant 88,C,2,5,28,4.04,modelo+estadistico,180,40.5,7.5,23,28,17,0.0,NO_COMPRAR,0,,,,,,0.0,2,0.36,245.6,245.6,1,Replenishing costs more than the stockout it prevents. Replenishing costs 566.60 USD and the stockout it prevents is valued at 245.60 USD on a criticality C part
B2B-5586A63A,NAVA,Poly-V Belt 120,C,11,5,20,3.75,modelo+estadistico,1095,43.5,18.5,15,20,9,0.0,NO_COMPRAR,0,,,,,,0.0,2,0.43,0.0,0.0,1,Stock is above the operating minimum: no replenishment needed
B2B-55993977,NAVA,CIP Gasket EPDM 136,C,5,5,27,3.69,modelo+estadistico,730,43.5,5.25,22,27,22,0.0,NO_COMPRAR,0,,,,,,0.0,2,0.46,226.86,226.86,1,Stock is above the operating minimum: no replenishment needed
B2B-5653B1D4,NAVA,PLC Input Module 131,C,1,1,3,0.52,modelo+estadistico,1825,253.33,2116.0,2,3,2,0.0,NO_COMPRAR,0,,,,,,0.0,3,0.49,9.81,9.81,1,Stock is above the operating minimum: no replenishment needed
B2B-5671BD0A,NAVA,Safety Relay 119,C,0,1,2,0.29,modelo+estadistico,1825,253.33,485.5,1,2,2,0.0,NO_COMPRAR,0,,,,,,0.0,3,0.91,62.93,62.93,0,Replenishing costs more than the stockout it prevents. Replenishing costs 4405.08 USD and the stockout it prevents is valued at 62.93 USD on a criticality C part
B2B-5671BD0A,OBRE,Safety Relay 119,C,1,1,2,0.2,modelo+estadistico,1825,265.83,485.5,1,2,1,0.0,NO_COMPRAR,0,,,,,,0.0,3,0.91,0.0,0.0,0,Stock is above the operating minimum: no replenishment needed
B2B-56AB256E,NAVA,Spherical Roller Bearing 174,C,2,1,4,0.52,modelo+estadistico,1825,47.33,26.875,3,4,2,0.0,NO_COMPRAR,0,,,,,,0.0,3,0.91,0.0,0.0,0,Stock is above the operating minimum: no replenishment needed
B2B-56AB256E,OBRE,Spherical Roller Bearing 174,C,0,3,14,1.86,modelo+estadistico,1825,72.83,26.875,11,14,14,0.0,NO_COMPRAR,0,,,,,,0.0,3,0.78,211.08,211.08,0,Replenishing costs more than the stockout it prevents. Replenishing costs 1621.30 USD and the stockout it prevents is valued at 211.08 USD on a criticality C part
B2B-56DF157C,NAVA,Socket Head Screw 77,B,11,17,50,5.64,modelo+estadistico,3650,43.5,0.5,33,50,39,17.7,REVISAR,100,SUP-LOC-01,Suministros Coahuila,2.12,22.0,6.0,234.0,2,0.49,977.23,743.23,1,The minimum order quantity at Suministros Coahuila is 100 units and the allowed maximum is 39. Buying the minimum costs 234.00 USD and leaves 17.7 months of stock: the buyer has to decide
B2B-56DF157C,OBRE,Socket Head Screw 77,B,10,18,60,7.08,modelo+estadistico,3650,40.5,0.5,42,60,50,14.1,REVISAR,100,SUP-LOC-02,Servicios Yaqui,2.12,26.0,7.0,238.0,2,0.41,3937.61,3699.61,1,The minimum order quantity at Servicios Yaqui is 100 units and the allowed maximum is 50. Buying the minimum costs 238.00 USD and leaves 14.1 months of stock: the buyer has to decide
B2B-574206A9,NAVA,Tapered Roller Bearing 34,C,1,1,4,0.55,modelo+estadistico,1825,102.5,62.0,3,4,3,0.0,NO_COMPRAR,0,,,,,,0.0,2,0.77,23.77,23.77,0,Stock is above the operating minimum: no replenishment needed
B2B-574206A9,OBRE,Tapered Roller Bearing 34,C,2,1,3,0.48,modelo+estadistico,1825,98.75,62.0,2,3,1,0.0,NO_COMPRAR,0,,,,,,0.0,2,0.91,0.0,0.0,0,Stock is above the operating minimum: no replenishment needed
B2B-57518D0F,NAVA,Frequency Inverter 154,C,2,1,3,0.42,modelo+estadistico,1825,75.67,305.375,2,3,1,0.0,NO_COMPRAR,0,,,,,,0.0,3,0.66,0.0,0.0,0,Stock is above the operating minimum: no replenishment needed
B2B-57518D0F,OBRE,Frequency Inverter 154,C,2,1,3,0.37,modelo+estadistico,1825,84.17,305.375,2,3,1,0.0,NO_COMPRAR,0,,,,,,0.0,3,0.51,0.0,0.0,0,Stock is above the operating minimum: no replenishment needed
B2B-57674178,NAVA,Cylindrical Roller Bearing 107,B,1,2,6,0.68,modelo+estadistico,1825,47.33,35.75,4,6,5,7.4,APLAZADO,5,SUP-LOC-01,Suministros Coahuila,151.58,22.0,6.0,779.9,3,0.49,1209.15,429.25,1,Does not fit in the discretionary budget of this run. It needs 779.90 USD and the 40000.00 USD of the run go further on other parts once production continuity is covered. Deferring it exposes a stockout valued at 1209.15 USD
B2B-57674178,OBRE,Cylindrical Roller Bearing 107,B,3,3,11,1.43,modelo+estadistico,1825,72.83,35.75,8,11,8,0.0,NO_COMPRAR,0,,,,,,0.0,3,0.34,0.0,0.0,1,Stock is above the operating minimum: no replenishment needed
B2B-576825E5,OBRE,Breather Filter 40,C,2,5,22,3.35,modelo+estadistico,365,40.5,11.75,17,22,20,0.0,NO_COMPRAR,0,,,,,,0.0,2,0.34,241.23,241.23,1,Replenishing costs more than the stockout it prevents. Replenishing costs 1022.40 USD and the stockout it prevents is valued at 241.23 USD on a criticality C part
B2B-5808D846,OBRE,Angular Contact Bearing 98,B,5,2,6,0.79,modelo+estadistico,1825,98.75,38.75,4,6,1,0.0,NO_COMPRAR,0,,,,,,0.0,2,0.92,0.0,0.0,0,Stock is above the operating minimum: no replenishment needed
B2B-588968E5,NAVA,Food Grade Grease 135,C,3,2,13,1.96,modelo+estadistico,180,43.5,5.5,11,13,6,0.0,NO_COMPRAR,0,,,,,,0.0,2,0.42,150.36,150.36,1,Stock is above the operating minimum: no replenishment needed
B2B-588968E5,OBRE,Food Grade Grease 135,C,1,3,14,1.99,modelo+estadistico,180,40.5,5.5,11,14,8,0.0,NO_COMPRAR,0,,,,,,0.0,2,0.51,215.83,215.83,0,"Shelf life does not allow consuming even the minimum order quantity. With a shelf life of 180 days only 8 units would be consumed, and the smallest minimum order quantity is 9"
B2B-58A74AFC,NAVA,Retaining Ring 31,C,6,5,31,4.46,modelo+estadistico,3650,47.33,1.25,26,31,25,0.0,NO_COMPRAR,0,,,,,,0.0,3,0.69,236.51,236.51,0,Stock is above the operating minimum: no replenishment needed
B2B-58B1BFE0,NAVA,Poly-V Belt 194,C,12,5,25,4.7,modelo+estadistico,1095,43.5,13.375,20,25,13,0.0,NO_COMPRAR,0,,,,,,0.0,2,0.42,0.0,0.0,1,Stock is above the operating minimum: no replenishment needed
B2B-58B21ADB,NAVA,Photoelectric Sensor 184,C,2,1,2,0.2,modelo+estadistico,1825,102.5,228.75,1,2,0,0.0,NO_COMPRAR,0,,,,,,0.0,2,0.91,0.0,0.0,0,Stock is above the operating minimum: no replenishment needed
B2B-58B21ADB,OBRE,Photoelectric Sensor 184,C,2,2,6,1.02,modelo+estadistico,1825,98.75,228.75,4,6,4,0.0,NO_COMPRAR,0,,,,,,0.0,2,0.45,9.83,9.83,1,Stock is above the operating minimum: no replenishment needed
B2B-58DF4920,NAVA,Filter Candle 40,A,2,6,11,0.97,modelo+estadistico,365,43.5,10.25,5,11,7,0.0,NO_COMPRAR,0,,,,,,0.0,2,0.91,0.0,0.0,0,Replenishing costs more than the stockout it prevents. Replenishing costs 326.22 USD and the stockout it prevents is valued at 0.00 USD on a criticality A part
B2B-58DF4920,OBRE,Filter Candle 40,A,7,12,24,2.12,modelo+estadistico,365,40.5,10.25,12,24,13,0.0,NO_COMPRAR,0,,,,,,0.0,2,0.63,0.0,0.0,0,Replenishing costs more than the stockout it prevents. Replenishing costs 590.98 USD and the stockout it prevents is valued at 0.00 USD on a criticality A part
B2B-5932C58C,NAVA,Hydraulic Filter Element 159,B,3,4,11,1.29,modelo+estadistico,365,47.33,8.0,7,11,8,0.0,NO_COMPRAR,0,,,,,,0.0,3,0.91,0.0,0.0,0,Replenishing costs more than the stockout it prevents. Replenishing costs 293.36 USD and the stockout it prevents is valued at 0.00 USD on a criticality B part
B2B-5932C58C,OBRE,Hydraulic Filter Element 159,B,5,2,8,1.16,modelo+estadistico,365,72.83,8.0,6,8,3,0.0,NO_COMPRAR,0,,,,,,0.0,3,0.61,0.0,0.0,0,Stock is above the operating minimum: no replenishment needed
B2B-595AE33B,NAVA,V-Belt 57,B,1,4,11,1.24,modelo+estadistico,1095,43.5,21.75,7,11,10,8.1,COMPRAR,10,SUP-LOC-01,Suministros Coahuila,92.22,22.0,6.0,944.2,2,0.59,2842.46,1898.26,0,"1 units left against a minimum of 4. With a forecast demand of 1.2 per month, the economic order quantity of 7 units brings stock up to 11, about 8.1 months of consumption. Suministros Coahuila was chosen on lowest total cost among 2 offers that serve NAVA"
B2B-595AE33B,OBRE,V-Belt 57,B,3,3,8,0.95,modelo+estadistico,1095,40.5,21.75,5,8,5,0.0,NO_COMPRAR,0,,,,,,0.0,2,0.55,0.0,0.0,0,Stock is above the operating minimum: no replenishment needed
B2B-59640EEF,OBRE,Flange Gasket 152,C,4,2,13,1.92,modelo+estadistico,730,72.83,2.5,11,13,9,0.0,NO_COMPRAR,0,,,,,,0.0,3,0.78,0.0,0.0,0,Stock is above the operating minimum: no replenishment needed
B2B-599B7967,NAVA,Hydraulic Filter Element 130,C,5,3,19,2.82,modelo+estadistico,365,47.33,12.25,16,19,14,0.0,NO_COMPRAR,0,,,,,,0.0,3,0.74,118.2,118.2,0,Stock is above the operating minimum: no replenishment needed
B2B-59AF0286,NAVA,Stud Assembly 47,C,1,3,18,2.6,modelo+estadistico,3650,47.33,1.25,15,18,17,15.4,REVISAR,40,SUP-LOC-01,Suministros Coahuila,5.3,22.0,6.0,234.0,3,0.91,231.43,-2.57,1,The minimum order quantity at Suministros Coahuila is 40 units and the allowed maximum is 17. Buying the minimum costs 234.00 USD and leaves 15.4 months of stock: the buyer has to decide
B2B-59AF0286,OBRE,Stud Assembly 47,C,7,10,62,8.8,modelo+estadistico,3650,72.83,1.25,52,62,55,0.0,NO_COMPRAR,0,,,,,,0.0,3,0.66,249.96,249.96,0,Replenishing costs more than the stockout it prevents. Replenishing costs 317.50 USD and the stockout it prevents is valued at 249.96 USD on a criticality C part
B2B-59B4522E,NAVA,Pillow Block Unit 98,A,5,8,15,1.3,modelo+estadistico,1825,75.67,60.375,7,15,10,0.0,NO_COMPRAR,0,,,,,,0.0,3,0.49,0.0,0.0,1,Replenishing costs more than the stockout it prevents. Replenishing costs 2581.90 USD and the stockout it prevents is valued at 0.00 USD on a criticality A part
B2B-59B4522E,OBRE,Pillow Block Unit 98,A,5,10,18,1.82,modelo+estadistico,1825,84.17,60.375,8,18,13,0.0,NO_COMPRAR,0,,,,,,0.0,3,0.64,0.0,0.0,0,Replenishing costs more than the stockout it prevents. Replenishing costs 3382.87 USD and the stockout it prevents is valued at 0.00 USD on a criticality A part
B2B-59BEB417,NAVA,Membrane Filter 42,C,3,2,11,1.53,modelo+estadistico,365,47.33,11.25,9,11,8,0.0,NO_COMPRAR,0,,,,,,0.0,3,0.71,14.6,14.6,0,Stock is above the operating minimum: no replenishment needed
B2B-5A066E11,NAVA,Stud Assembly 91,A,91,67,150,13.9,modelo+estadistico,3650,43.5,1.0,83,150,59,0.0,NO_COMPRAR,0,,,,,,0.0,2,0.64,0.0,0.0,0,Stock is above the operating minimum: no replenishment needed
B2B-5A066E11,OBRE,Stud Assembly 91,A,115,51,113,10.48,modelo+estadistico,3650,40.5,1.0,62,113,0,0.0,NO_COMPRAR,0,,,,,,0.0,2,0.44,0.0,0.0,1,Stock is above the operating minimum: no replenishment needed
B2B-5A52EC44,NAVA,PLC Input Module 165,B,2,3,8,1.27,modelo+estadistico,1825,352.5,561.25,5,8,6,0.0,NO_COMPRAR,0,,,,,,0.0,2,0.78,1669.41,1669.41,0,Replenishing costs more than the stockout it prevents. Replenishing costs 16613.40 USD and the stockout it prevents is valued at 1669.41 USD on a criticality B part
B2B-5A52EC44,OBRE,PLC Input Module 165,B,1,2,5,0.6,modelo+estadistico,1825,330.0,561.25,3,5,4,0.0,NO_COMPRAR,0,,,,,,0.0,2,0.53,725.08,725.08,0,Replenishing costs more than the stockout it prevents. Replenishing costs 11165.60 USD and the stockout it prevents is valued at 725.08 USD on a criticality B part
B2B-5A8C95BA,NAVA,Jaw Coupling 104,C,3,2,8,1.39,modelo+estadistico,2555,102.5,104.75,6,8,5,0.0,NO_COMPRAR,0,,,,,,0.0,2,0.76,0.0,0.0,0,Stock is above the operating minimum: no replenishment needed
B2B-5AA3976E,NAVA,Poly-V Belt 164,C,2,6,20,3.42,modelo+estadistico,1095,47.33,22.75,14,20,18,0.0,NO_COMPRAR,0,,,,,,0.0,3,0.78,241.82,241.82,0,Replenishing costs more than the stockout it prevents. Replenishing costs 1758.28 USD and the stockout it prevents is valued at 241.82 USD on a criticality C part
B2B-5AF5C3C6,NAVA,Lock Washer Set 77,C,2,4,22,3.01,modelo+estadistico,3650,43.5,2.0,18,22,20,8.3,REVISAR,25,SUP-LOC-01,Suministros Coahuila,8.48,22.0,6.0,234.0,2,0.78,237.68,3.68,1,The minimum order quantity at Suministros Coahuila is 25 units and the allowed maximum is 20. Buying the minimum costs 234.00 USD and leaves 8.3 months of stock: the buyer has to decide
B2B-5AF5C3C6,OBRE,Lock Washer Set 77,C,2,6,29,3.9,modelo+estadistico,3650,40.5,2.0,23,29,27,0.0,NO_COMPRAR,0,,,,,,0.0,2,0.65,244.94,244.94,0,Replenishing costs more than the stockout it prevents. Replenishing costs 254.96 USD and the stockout it prevents is valued at 244.94 USD on a criticality C part
B2B-5B018433,OBRE,Shaft Collar Assembly 196,B,2,2,7,0.91,modelo+estadistico,2555,98.75,107.875,5,7,5,0.0,NO_COMPRAR,0,,,,,,0.0,2,0.76,0.0,0.0,0,Stock is above the operating minimum: no replenishment needed
B2B-5B101B3D,NAVA,Threaded Rod 13,C,7,8,51,7.22,modelo+estadistico,3650,43.5,0.25,43,51,44,13.9,REVISAR,100,SUP-LOC-01,Suministros Coahuila,1.06,22.0,6.0,128.0,2,0.49,249.82,121.82,1,The minimum order quantity at Suministros Coahuila is 100 units and the allowed maximum is 44. Buying the minimum costs 128.00 USD and leaves 13.9 months of stock: the buyer has to decide
B2B-5B3B7057,NAVA,Food Grade Grease 86,C,8,3,19,2.78,modelo+estadistico,180,43.5,5.5,16,19,5,0.0,NO_COMPRAR,0,,,,,,0.0,2,0.63,0.0,0.0,0,Stock is above the operating minimum: no replenishment needed
B2B-5B481946,NAVA,Flow Meter 94,C,1,1,3,0.42,modelo+estadistico,1825,75.67,245.0,2,3,2,0.0,NO_COMPRAR,0,,,,,,0.0,3,0.68,0.0,0.0,0,Stock is above the operating minimum: no replenishment needed
B2B-5B481946,OBRE,Flow Meter 94,C,1,1,2,0.18,modelo+estadistico,1825,84.17,245.0,1,2,1,0.0,NO_COMPRAR,0,,,,,,0.0,3,0.91,0.0,0.0,0,Stock is above the operating minimum: no replenishment needed
B2B-5BC556C6,OBRE,Rotary Seal Kit 58,B,7,10,34,4.15,modelo+estadistico,730,72.83,3.125,24,34,27,6.5,COMPRAR,27,SUP-LOC-02,Servicios Yaqui,13.25,26.0,7.0,383.75,3,0.46,2910.24,2526.49,1,"7 units left against a minimum of 10. With a forecast demand of 4.2 per month, the economic order quantity of 24 units brings stock up to 34, about 6.5 months of consumption. Servicios Yaqui was chosen on lowest total cost among 3 offers that serve OBRE. Low confidence in the forecast: needs human validation"
B2B-5C185880,NAVA,Grease Cartridge 189,B,3,6,17,1.85,modelo+estadistico,180,47.33,6.5,11,17,5,0.0,NO_COMPRAR,0,,,,,,0.0,3,0.71,2013.49,2013.49,0,"Shelf life does not allow consuming even the minimum order quantity. With a shelf life of 180 days only 5 units would be consumed, and the smallest minimum order quantity is 8"
B2B-5C185880,OBRE,Grease Cartridge 189,B,5,5,15,1.83,modelo+estadistico,180,72.83,6.5,10,15,3,0.0,NO_COMPRAR,0,,,,,,0.0,3,0.53,0.0,0.0,0,Stock is above the operating minimum: no replenishment needed
B2B-5C23004B,OBRE,Hex Bolt 80,B,28,20,61,6.93,modelo+estadistico,3650,72.83,1.75,41,61,33,0.0,NO_COMPRAR,0,,,,,,0.0,3,0.47,0.0,0.0,1,Stock is above the operating minimum: no replenishment needed
B2B-5C5A758C,NAVA,Lubrication Nipple 155,B,5,10,32,3.67,modelo+estadistico,180,47.33,5.75,22,32,12,3.3,COMPRAR,12,SUP-LOC-01,Suministros Coahuila,24.38,22.0,6.0,314.56,3,0.64,3614.78,3300.22,0,"5 units left against a minimum of 10. With a forecast demand of 3.7 per month, the economic order quantity of 22 units brings stock up to 32, about 3.3 months of consumption. Suministros Coahuila was chosen on lowest total cost among 3 offers that serve NAVA"
B2B-5C5A758C,OBRE,Lubrication Nipple 155,B,1,3,15,2.07,modelo+estadistico,180,72.83,5.75,12,15,8,0.0,NO_COMPRAR,0,,,,,,0.0,3,0.43,3495.26,3495.26,1,"Shelf life does not allow consuming even the minimum order quantity. With a shelf life of 180 days only 8 units would be consumed, and the smallest minimum order quantity is 9"
B2B-5CE18479,OBRE,Torque Limiter 66,C,1,1,4,0.53,modelo+estadistico,2555,98.75,74.25,3,4,3,0.0,NO_COMPRAR,0,,,,,,0.0,2,0.87,14.57,14.57,0,Stock is above the operating minimum: no replenishment needed
B2B-5DF47B5D,NAVA,Threaded Rod 86,C,2,2,10,1.38,modelo+estadistico,3650,47.33,1.75,8,10,8,0.0,NO_COMPRAR,0,,,,,,0.0,3,1.0,133.07,133.07,0,Stock is above the operating minimum: no replenishment needed
B2B-5DF47B5D,OBRE,Threaded Rod 86,C,6,5,34,4.9,modelo+estadistico,3650,72.83,1.75,29,34,28,0.0,NO_COMPRAR,0,,,,,,0.0,3,0.67,244.41,244.41,0,Stock is above the operating minimum: no replenishment needed
B2B-5EA92CE9,OBRE,Air Filter Cartridge 117,C,3,3,15,2.08,modelo+estadistico,365,40.5,8.5,12,15,12,0.0,NO_COMPRAR,0,,,,,,0.0,2,0.59,171.62,171.62,0,Stock is above the operating minimum: no replenishment needed
B2B-5EB47646,NAVA,Membrane Filter 134,C,9,3,15,2.08,modelo+estadistico,365,43.5,10.25,12,15,6,0.0,NO_COMPRAR,0,,,,,,0.0,2,0.45,0.0,0.0,1,Stock is above the operating minimum: no replenishment needed
B2B-5EB47646,OBRE,Membrane Filter 134,C,3,3,15,2.09,modelo+estadistico,365,40.5,10.25,12,15,12,0.0,NO_COMPRAR,0,,,,,,0.0,2,0.64,173.19,173.19,0,Stock is above the operating minimum: no replenishment needed
B2B-5ED575A1,NAVA,Coalescing Element 21,C,4,4,22,3.07,modelo+estadistico,365,43.5,9.25,18,22,18,0.0,NO_COMPRAR,0,,,,,,0.0,2,0.67,220.58,220.58,0,Stock is above the operating minimum: no replenishment needed
B2B-5ED575A1,OBRE,Coalescing Element 21,C,1,2,10,1.39,modelo+estadistico,365,40.5,9.25,8,10,9,0.0,NO_COMPRAR,0,,,,,,0.0,2,0.78,187.73,187.73,0,Replenishing costs more than the stockout it prevents. Replenishing costs 378.98 USD and the stockout it prevents is valued at 187.73 USD on a criticality C part
B2B-5EEF176B,OBRE,Motor Starter 38,B,1,1,2,0.3,modelo+estadistico,1825,330.0,523.25,1,2,1,0.0,NO_COMPRAR,0,,,,,,0.0,2,0.89,0.0,0.0,0,Stock is above the operating minimum: no replenishment needed
B2B-5F93DB8B,NAVA,Deep Groove Ball Bearing 25,C,2,1,6,0.92,modelo+estadistico,1825,43.5,35.0,5,6,4,0.0,NO_COMPRAR,0,,,,,,0.0,2,0.47,0.0,0.0,1,Stock is above the operating minimum: no replenishment needed
B2B-5F93DB8B,OBRE,Deep Groove Ball Bearing 25,C,1,1,5,0.7,modelo+estadistico,1825,40.5,35.0,4,5,4,0.0,NO_COMPRAR,0,,,,,,0.0,2,0.91,82.41,82.41,0,Stock is above the operating minimum: no replenishment needed
