offer_id,supplier_id,sku_id,unit_price_usd,moq,capacity_per_month,currency
SUP-LOC-01_B2B-9A08B6C0,SUP-LOC-01,B2B-9A08B6C0,42.4,5,297,USD
SUP-LOC-02_B2B-9A08B6C0,SUP-LOC-02,B2B-9A08B6C0,42.4,5,297,USD
SUP-NAT-01_B2B-9A08B6C0,SUP-NAT-01,B2B-9A08B6C0,44.8,5,297,USD
SUP-LOC-01_B2B-9A0F3D8D,SUP-LOC-01,B2B-9A0F3D8D,10.6,20,138,USD
SUP-LOC-02_B2B-9A0F3D8D,SUP-LOC-02,B2B-9A0F3D8D,10.6,20,138,USD
SUP-LOC-01_B2B-9A6CC1FC,SUP-LOC-01,B2B-9A6CC1FC,3.18,67,540,USD
SUP-LOC-02_B2B-9A6CC1FC,SUP-LOC-02,B2B-9A6CC1FC,3.18,67,540,USD
SUP-NAT-01_B2B-9A6CC1FC,SUP-NAT-01,B2B-9A6CC1FC,3.36,67,540,USD
SUP-LOC-01_B2B-9AC055C3,SUP-LOC-01,B2B-9AC055C3,21.2,10,84,USD
SUP-LOC-02_B2B-9AC055C3,SUP-LOC-02,B2B-9AC055C3,21.2,10,84,USD
SUP-NAT-01_B2B-9AC055C3,SUP-NAT-01,B2B-9AC055C3,22.4,10,84,USD
SUP-LOC-01_B2B-9B9337C3,SUP-LOC-01,B2B-9B9337C3,3.18,67,390,USD
SUP-LOC-02_B2B-9B9337C3,SUP-LOC-02,B2B-9B9337C3,3.18,67,390,USD
SUP-LOC-01_B2B-9C1DB346,SUP-LOC-01,B2B-9C1DB346,798.18,1,21,USD
SUP-NAT-01_B2B-9C1DB346,SUP-NAT-01,B2B-9C1DB346,843.36,1,21,USD
SUP-NAT-02_B2B-9C1DB346,SUP-NAT-02,B2B-9C1DB346,843.36,1,21,USD
SUP-LOC-01_B2B-9C29DA60,SUP-LOC-01,B2B-9C29DA60,175.96,1,48,USD
SUP-NAT-01_B2B-9C29DA60,SUP-NAT-01,B2B-9C29DA60,185.92,1,48,USD
SUP-NAT-02_B2B-9C29DA60,SUP-NAT-02,B2B-9C29DA60,185.92,1,48,USD
SUP-LOC-01_B2B-9CA2E5E7,SUP-LOC-01,B2B-9CA2E5E7,1275.18,1,18,USD
SUP-NAT-01_B2B-9CA2E5E7,SUP-NAT-01,B2B-9CA2E5E7,1347.36,1,18,USD
SUP-NAT-02_B2B-9CA2E5E7,SUP-NAT-02,B2B-9CA2E5E7,1347.36,1,18,USD
SUP-LOC-01_B2B-9DA4CF38,SUP-LOC-01,B2B-9DA4CF38,350.33,1,24,USD
SUP-NAT-01_B2B-9DA4CF38,SUP-NAT-01,B2B-9DA4CF38,370.16,1,24,USD
SUP-NAT-02_B2B-9DA4CF38,SUP-NAT-02,B2B-9DA4CF38,370.16,1,24,USD
SUP-OEM-01_B2B-9DAE58CC,SUP-OEM-01,B2B-9DAE58CC,5302.12,1,12,USD
SUP-OEM-02_B2B-9DAE58CC,SUP-OEM-02,B2B-9DAE58CC,5302.12,1,12,USD
SUP-NAT-01_B2B-9DEC2B19,SUP-NAT-01,B2B-9DEC2B19,823.2,1,21,USD
SUP-NAT-02_B2B-9DEC2B19,SUP-NAT-02,B2B-9DEC2B19,823.2,1,21,USD
SUP-LOC-01_B2B-9DF022FB,SUP-LOC-01,B2B-9DF022FB,1.06,100,420,USD
SUP-LOC-02_B2B-9DF022FB,SUP-LOC-02,B2B-9DF022FB,1.06,100,420,USD
SUP-LOC-01_B2B-9E09F572,SUP-LOC-01,B2B-9E09F572,3.18,67,441,USD
SUP-LOC-02_B2B-9E09F572,SUP-LOC-02,B2B-9E09F572,3.18,67,441,USD
SUP-LOC-01_B2B-9E1A325C,SUP-LOC-01,B2B-9E1A325C,46.64,5,102,USD
SUP-LOC-02_B2B-9E1A325C,SUP-LOC-02,B2B-9E1A325C,46.64,5,102,USD
SUP-NAT-01_B2B-9E1A325C,SUP-NAT-01,B2B-9E1A325C,49.28,5,102,USD
SUP-LOC-01_B2B-9E5D3DD5,SUP-LOC-01,B2B-9E5D3DD5,25.44,8,108,USD
SUP-LOC-02_B2B-9E5D3DD5,SUP-LOC-02,B2B-9E5D3DD5,25.44,8,108,USD
SUP-NAT-01_B2B-9E5D3DD5,SUP-NAT-01,B2B-9E5D3DD5,26.88,8,108,USD
SUP-LOC-01_B2B-A02652A2,SUP-LOC-01,B2B-A02652A2,41.34,5,108,USD
SUP-LOC-02_B2B-A02652A2,SUP-LOC-02,B2B-A02652A2,41.34,5,108,USD
SUP-NAT-01_B2B-A02652A2,SUP-NAT-01,B2B-A02652A2,43.68,5,108,USD
SUP-LOC-01_B2B-A0AD4AE0,SUP-LOC-01,B2B-A0AD4AE0,1.06,100,327,USD
SUP-LOC-02_B2B-A0AD4AE0,SUP-LOC-02,B2B-A0AD4AE0,1.06,100,327,USD
SUP-LOC-01_B2B-A1164735,SUP-LOC-01,B2B-A1164735,307.4,1,324,USD
SUP-NAT-01_B2B-A1164735,SUP-NAT-01,B2B-A1164735,324.8,1,324,USD
SUP-NAT-02_B2B-A1164735,SUP-NAT-02,B2B-A1164735,324.8,1,324,USD
SUP-LOC-01_B2B-A1771D60,SUP-LOC-01,B2B-A1771D60,3.18,67,1047,USD
SUP-LOC-02_B2B-A1771D60,SUP-LOC-02,B2B-A1771D60,3.18,67,1047,USD
SUP-NAT-01_B2B-A183F90A,SUP-NAT-01,B2B-A183F90A,652.96,1,54,USD
SUP-NAT-02_B2B-A183F90A,SUP-NAT-02,B2B-A183F90A,652.96,1,54,USD
SUP-LOC-01_B2B-A1891E35,SUP-LOC-01,B2B-A1891E35,262.88,1,321,USD
SUP-NAT-01_B2B-A1891E35,SUP-NAT-01,B2B-A1891E35,277.76,1,321,USD
SUP-NAT-02_B2B-A1891E35,SUP-NAT-02,B2B-A1891E35,277.76,1,321,USD
SUP-LOC-01_B2B-A19E6FE4,SUP-LOC-01,B2B-A19E6FE4,10.6,20,129,USD
SUP-LOC-02_B2B-A19E6FE4,SUP-LOC-02,B2B-A19E6FE4,10.6,20,129,USD
SUP-LOC-01_B2B-A1BD2B47,SUP-LOC-01,B2B-A1BD2B47,14.84,14,174,USD
SUP-LOC-02_B2B-A1BD2B47,SUP-LOC-02,B2B-A1BD2B47,14.84,14,174,USD
SUP-NAT-01_B2B-A1BD2B47,SUP-NAT-01,B2B-A1BD2B47,15.68,14,174,USD
SUP-LOC-01_B2B-A1F519CF,SUP-LOC-01,B2B-A1F519CF,83.74,3,54,USD
SUP-LOC-02_B2B-A1F519CF,SUP-LOC-02,B2B-A1F519CF,83.74,3,54,USD
SUP-NAT-01_B2B-A1F519CF,SUP-NAT-01,B2B-A1F519CF,88.48,3,54,USD
SUP-LOC-01_B2B-A2369CBF,SUP-LOC-01,B2B-A2369CBF,421.88,1,21,USD
SUP-NAT-01_B2B-A2369CBF,SUP-NAT-01,B2B-A2369CBF,445.76,1,21,USD
SUP-NAT-02_B2B-A2369CBF,SUP-NAT-02,B2B-A2369CBF,445.76,1,21,USD
SUP-LOC-01_B2B-A242DD80,SUP-LOC-01,B2B-A242DD80,25.44,8,372,USD
SUP-LOC-02_B2B-A242DD80,SUP-LOC-02,B2B-A242DD80,25.44,8,372,USD
SUP-NAT-01_B2B-A2E66521,SUP-NAT-01,B2B-A2E66521,894.88,1,27,USD
SUP-NAT-02_B2B-A2E66521,SUP-NAT-02,B2B-A2E66521,894.88,1,27,USD
SUP-LOC-01_B2B-A40B0146,SUP-LOC-01,B2B-A40B0146,98.58,2,90,USD
SUP-LOC-02_B2B-A40B0146,SUP-LOC-02,B2B-A40B0146,98.58,2,90,USD
SUP-NAT-01_B2B-A40B0146,SUP-NAT-01,B2B-A40B0146,104.16,2,90,USD
SUP-LOC-01_B2B-A4409334,SUP-LOC-01,B2B-A4409334,14.84,14,210,USD
SUP-LOC-02_B2B-A4409334,SUP-LOC-02,B2B-A4409334,14.84,14,210,USD
SUP-NAT-01_B2B-A4409334,SUP-NAT-01,B2B-A4409334,15.68,14,210,USD
SUP-LOC-01_B2B-A47647F7,SUP-LOC-01,B2B-A47647F7,131.44,2,54,USD
SUP-LOC-02_B2B-A47647F7,SUP-LOC-02,B2B-A47647F7,131.44,2,54,USD
SUP-NAT-01_B2B-A47647F7,SUP-NAT-01,B2B-A47647F7,138.88,2,54,USD
SUP-LOC-01_B2B-A4A247AE,SUP-LOC-01,B2B-A4A247AE,7.42,29,459,USD
SUP-LOC-02_B2B-A4A247AE,SUP-LOC-02,B2B-A4A247AE,7.42,29,459,USD
SUP-NAT-01_B2B-A4A247AE,SUP-NAT-01,B2B-A4A247AE,7.84,29,459,USD
SUP-LOC-01_B2B-A4F0282D,SUP-LOC-01,B2B-A4F0282D,3.18,67,354,USD
SUP-LOC-02_B2B-A4F0282D,SUP-LOC-02,B2B-A4F0282D,3.18,67,354,USD
SUP-NAT-01_B2B-A4F0282D,SUP-NAT-01,B2B-A4F0282D,3.36,67,354,USD
SUP-NAT-01_B2B-A4F6EB56,SUP-NAT-01,B2B-A4F6EB56,2132.48,1,9,USD
SUP-OEM-01_B2B-A4F6EB56,SUP-OEM-01,B2B-A4F6EB56,2322.88,1,9,USD
SUP-OEM-02_B2B-A4F6EB56,SUP-OEM-02,B2B-A4F6EB56,2322.88,1,9,USD
SUP-LOC-01_B2B-A510C45D,SUP-LOC-01,B2B-A510C45D,3.18,67,435,USD
SUP-LOC-02_B2B-A510C45D,SUP-LOC-02,B2B-A510C45D,3.18,67,435,USD
SUP-NAT-01_B2B-A510C45D,SUP-NAT-01,B2B-A510C45D,3.36,67,435,USD
SUP-LOC-01_B2B-A5A72869,SUP-LOC-01,B2B-A5A72869,66.78,3,123,USD
SUP-LOC-02_B2B-A5A72869,SUP-LOC-02,B2B-A5A72869,66.78,3,123,USD
SUP-LOC-01_B2B-A60492A0,SUP-LOC-01,B2B-A60492A0,115.54,2,84,USD
SUP-LOC-02_B2B-A60492A0,SUP-LOC-02,B2B-A60492A0,115.54,2,84,USD
SUP-LOC-01_B2B-A65E4379,SUP-LOC-01,B2B-A65E4379,32.86,6,297,USD
SUP-LOC-02_B2B-A65E4379,SUP-LOC-02,B2B-A65E4379,32.86,6,297,USD
SUP-NAT-01_B2B-A65E4379,SUP-NAT-01,B2B-A65E4379,34.72,6,297,USD
SUP-LOC-01_B2B-A6D4F45E,SUP-LOC-01,B2B-A6D4F45E,15.9,13,273,USD
SUP-LOC-02_B2B-A6D4F45E,SUP-LOC-02,B2B-A6D4F45E,15.9,13,273,USD
SUP-NAT-01_B2B-A6D4F45E,SUP-NAT-01,B2B-A6D4F45E,16.8,13,273,USD
SUP-LOC-01_B2B-A73D7FEB,SUP-LOC-01,B2B-A73D7FEB,7.42,29,252,USD
SUP-LOC-02_B2B-A73D7FEB,SUP-LOC-02,B2B-A73D7FEB,7.42,29,252,USD
SUP-NAT-01_B2B-A73D7FEB,SUP-NAT-01,B2B-A73D7FEB,7.84,29,252,USD
SUP-LOC-01_B2B-A76731E7,SUP-LOC-01,B2B-A76731E7,14.84,14,306,USD
SUP-LOC-02_B2B-A76731E7,SUP-LOC-02,B2B-A76731E7,14.84,14,306,USD
SUP-NAT-01_B2B-A76731E7,SUP-NAT-01,B2B-A76731E7,15.68,14,306,USD
SUP-LOC-01_B2B-A792FC97,SUP-LOC-01,B2B-A792FC97,253.34,1,36,USD
SUP-NAT-01_B2B-A792FC97,SUP-NAT-01,B2B-A792FC97,267.68,1,36,USD
SUP-NAT-02_B2B-A792FC97,SUP-NAT-02,B2B-A792FC97,267.68,1,36,USD
SUP-LOC-01_B2B-A86A108A,SUP-LOC-01,B2B-A86A108A,727.69,1,42,USD
SUP-NAT-01_B2B-A86A108A,SUP-NAT-01,B2B-A86A108A,768.88,1,42,USD
SUP-NAT-02_B2B-A86A108A,SUP-NAT-02,B2B-A86A108A,768.88,1,42,USD
SUP-LOC-01_B2B-A88F4AE3,SUP-LOC-01,B2B-A88F4AE3,25.44,8,201,USD
SUP-LOC-02_B2B-A88F4AE3,SUP-LOC-02,B2B-A88F4AE3,25.44,8,201,USD
SUP-NAT-01_B2B-A88F4AE3,SUP-NAT-01,B2B-A88F4AE3,26.88,8,201,USD
SUP-LOC-01_B2B-A940BFC2,SUP-LOC-01,B2B-A940BFC2,45.05,5,120,USD
SUP-LOC-02_B2B-A940BFC2,SUP-LOC-02,B2B-A940BFC2,45.05,5,120,USD
SUP-LOC-01_B2B-A95ACA52,SUP-LOC-01,B2B-A95ACA52,372.06,1,57,USD
SUP-NAT-01_B2B-A95ACA52,SUP-NAT-01,B2B-A95ACA52,393.12,1,57,USD
SUP-NAT-02_B2B-A95ACA52,SUP-NAT-02,B2B-A95ACA52,393.12,1,57,USD
SUP-LOC-01_B2B-A9850200,SUP-LOC-01,B2B-A9850200,46.64,5,96,USD
SUP-LOC-02_B2B-A9850200,SUP-LOC-02,B2B-A9850200,46.64,5,96,USD
SUP-LOC-01_B2B-A9869AA6,SUP-LOC-01,B2B-A9869AA6,14.84,14,222,USD
SUP-LOC-02_B2B-A9869AA6,SUP-LOC-02,B2B-A9869AA6,14.84,14,222,USD
SUP-NAT-01_B2B-A9869AA6,SUP-NAT-01,B2B-A9869AA6,15.68,14,222,USD
SUP-LOC-01_B2B-A9B16443,SUP-LOC-01,B2B-A9B16443,368.88,1,18,USD
SUP-NAT-01_B2B-A9B16443,SUP-NAT-01,B2B-A9B16443,389.76,1,18,USD
SUP-NAT-02_B2B-A9B16443,SUP-NAT-02,B2B-A9B16443,389.76,1,18,USD
SUP-LOC-01_B2B-A9BF0745,SUP-LOC-01,B2B-A9BF0745,22.26,10,177,USD
SUP-LOC-02_B2B-A9BF0745,SUP-LOC-02,B2B-A9BF0745,22.26,10,177,USD
SUP-NAT-01_B2B-A9BF0745,SUP-NAT-01,B2B-A9BF0745,23.52,10,177,USD
SUP-LOC-01_B2B-AA15E288,SUP-LOC-01,B2B-AA15E288,50.88,4,90,USD
SUP-LOC-02_B2B-AA15E288,SUP-LOC-02,B2B-AA15E288,50.88,4,90,USD
SUP-NAT-01_B2B-AAD559DC,SUP-NAT-01,B2B-AAD559DC,357.28,1,30,USD
SUP-NAT-02_B2B-AAD559DC,SUP-NAT-02,B2B-AAD559DC,357.28,1,30,USD
SUP-LOC-01_B2B-AAE7B3D1,SUP-LOC-01,B2B-AAE7B3D1,74.2,3,69,USD
SUP-LOC-02_B2B-AAE7B3D1,SUP-LOC-02,B2B-AAE7B3D1,74.2,3,69,USD
SUP-LOC-01_B2B-AAF5BC23,SUP-LOC-01,B2B-AAF5BC23,15.9,13,198,USD
SUP-LOC-02_B2B-AAF5BC23,SUP-LOC-02,B2B-AAF5BC23,15.9,13,198,USD
SUP-LOC-01_B2B-AB56497D,SUP-LOC-01,B2B-AB56497D,135.68,2,426,USD
SUP-LOC-02_B2B-AB56497D,SUP-LOC-02,B2B-AB56497D,135.68,2,426,USD
SUP-LOC-01_B2B-AB5D6CA9,SUP-LOC-01,B2B-AB5D6CA9,41.34,5,81,USD
SUP-LOC-02_B2B-AB5D6CA9,SUP-LOC-02,B2B-AB5D6CA9,41.34,5,81,USD
SUP-LOC-01_B2B-ABB86FF0,SUP-LOC-01,B2B-ABB86FF0,26.5,8,180,USD
SUP-LOC-02_B2B-ABB86FF0,SUP-LOC-02,B2B-ABB86FF0,26.5,8,180,USD
SUP-LOC-01_B2B-ABDA24EE,SUP-LOC-01,B2B-ABDA24EE,47.7,4,75,USD
SUP-LOC-02_B2B-ABDA24EE,SUP-LOC-02,B2B-ABDA24EE,47.7,4,75,USD
SUP-LOC-01_B2B-ABDC8E36,SUP-LOC-01,B2B-ABDC8E36,8.48,25,105,USD
SUP-LOC-02_B2B-ABDC8E36,SUP-LOC-02,B2B-ABDC8E36,8.48,25,105,USD
SUP-LOC-01_B2B-ABEF5E06,SUP-LOC-01,B2B-ABEF5E06,766.38,1,60,USD
SUP-NAT-01_B2B-ABEF5E06,SUP-NAT-01,B2B-ABEF5E06,809.76,1,60,USD
SUP-NAT-02_B2B-ABEF5E06,SUP-NAT-02,B2B-ABEF5E06,809.76,1,60,USD
SUP-NAT-01_B2B-ABF579B9,SUP-NAT-01,B2B-ABF579B9,238.56,1,57,USD
SUP-NAT-02_B2B-ABF579B9,SUP-NAT-02,B2B-ABF579B9,238.56,1,57,USD
SUP-LOC-01_B2B-AC142B57,SUP-LOC-01,B2B-AC142B57,577.7,1,39,USD
SUP-NAT-01_B2B-AC142B57,SUP-NAT-01,B2B-AC142B57,610.4,1,39,USD
SUP-NAT-02_B2B-AC142B57,SUP-NAT-02,B2B-AC142B57,610.4,1,39,USD
SUP-LOC-01_B2B-AC6FEB99,SUP-LOC-01,B2B-AC6FEB99,87.98,2,87,USD
SUP-LOC-02_B2B-AC6FEB99,SUP-LOC-02,B2B-AC6FEB99,87.98,2,87,USD
SUP-NAT-01_B2B-AC6FEB99,SUP-NAT-01,B2B-AC6FEB99,92.96,2,87,USD
SUP-LOC-01_B2B-AC70977E,SUP-LOC-01,B2B-AC70977E,49.29,4,111,USD
SUP-LOC-02_B2B-AC70977E,SUP-LOC-02,B2B-AC70977E,49.29,4,111,USD
SUP-NAT-01_B2B-AC70977E,SUP-NAT-01,B2B-AC70977E,52.08,4,111,USD
SUP-LOC-01_B2B-AC7C7634,SUP-LOC-01,B2B-AC7C7634,13.78,15,126,USD
SUP-LOC-02_B2B-AC7C7634,SUP-LOC-02,B2B-AC7C7634,13.78,15,126,USD
SUP-NAT-01_B2B-AC7C7634,SUP-NAT-01,B2B-AC7C7634,14.56,15,126,USD
SUP-LOC-01_B2B-AC8F35F5,SUP-LOC-01,B2B-AC8F35F5,44.52,5,162,USD
SUP-LOC-02_B2B-AC8F35F5,SUP-LOC-02,B2B-AC8F35F5,44.52,5,162,USD
SUP-NAT-01_B2B-AC8F35F5,SUP-NAT-01,B2B-AC8F35F5,47.04,5,162,USD
SUP-LOC-01_B2B-ACBF1C58,SUP-LOC-01,B2B-ACBF1C58,28.62,7,264,USD
SUP-LOC-02_B2B-ACBF1C58,SUP-LOC-02,B2B-ACBF1C58,28.62,7,264,USD
SUP-LOC-01_B2B-ACBFA2C2,SUP-LOC-01,B2B-ACBFA2C2,1060.0,1,30,USD
SUP-NAT-01_B2B-ACBFA2C2,SUP-NAT-01,B2B-ACBFA2C2,1120.0,1,30,USD
SUP-NAT-02_B2B-ACBFA2C2,SUP-NAT-02,B2B-ACBFA2C2,1120.0,1,30,USD
SUP-LOC-01_B2B-ACD1E4B9,SUP-LOC-01,B2B-ACD1E4B9,16.43,13,495,USD
SUP-LOC-02_B2B-ACD1E4B9,SUP-LOC-02,B2B-ACD1E4B9,16.43,13,495,USD
SUP-OEM-01_B2B-ACE68569,SUP-OEM-01,B2B-ACE68569,1984.94,1,30,USD
SUP-OEM-02_B2B-ACE68569,SUP-OEM-02,B2B-ACE68569,1984.94,1,30,USD
SUP-NAT-01_B2B-AD3770F4,SUP-NAT-01,B2B-AD3770F4,467.04,1,45,USD
SUP-NAT-02_B2B-AD3770F4,SUP-NAT-02,B2B-AD3770F4,467.04,1,45,USD
SUP-LOC-01_B2B-AD71AC61,SUP-LOC-01,B2B-AD71AC61,22.26,10,162,USD
SUP-LOC-02_B2B-AD71AC61,SUP-LOC-02,B2B-AD71AC61,22.26,10,162,USD
SUP-NAT-01_B2B-AD8855CC,SUP-NAT-01,B2B-AD8855CC,439.04,1,30,USD
SUP-NAT-02_B2B-AD8855CC,SUP-NAT-02,B2B-AD8855CC,439.04,1,30,USD
SUP-NAT-01_B2B-AD98FB42,SUP-NAT-01,B2B-AD98FB42,646.24,1,156,USD
SUP-NAT-02_B2B-AD98FB42,SUP-NAT-02,B2B-AD98FB42,646.24,1,156,USD
SUP-LOC-01_B2B-AFECF04A,SUP-LOC-01,B2B-AFECF04A,299.98,1,84,USD
SUP-NAT-01_B2B-AFECF04A,SUP-NAT-01,B2B-AFECF04A,316.96,1,84,USD
SUP-NAT-02_B2B-AFECF04A,SUP-NAT-02,B2B-AFECF04A,316.96,1,84,USD
SUP-LOC-01_B2B-B0046165,SUP-LOC-01,B2B-B0046165,1.06,100,447,USD
SUP-LOC-02_B2B-B0046165,SUP-LOC-02,B2B-B0046165,1.06,100,447,USD
SUP-NAT-01_B2B-B0046165,SUP-NAT-01,B2B-B0046165,1.12,100,447,USD
SUP-NAT-01_B2B-B039C852,SUP-NAT-01,B2B-B039C852,329.28,1,75,USD
SUP-NAT-02_B2B-B039C852,SUP-NAT-02,B2B-B039C852,329.28,1,75,USD
SUP-LOC-01_B2B-B07C6095,SUP-LOC-01,B2B-B07C6095,502.44,1,36,USD
SUP-NAT-01_B2B-B07C6095,SUP-NAT-01,B2B-B07C6095,530.88,1,36,USD
SUP-NAT-02_B2B-B07C6095,SUP-NAT-02,B2B-B07C6095,530.88,1,36,USD
SUP-LOC-01_B2B-B0A987E3,SUP-LOC-01,B2B-B0A987E3,69.96,3,99,USD
SUP-LOC-02_B2B-B0A987E3,SUP-LOC-02,B2B-B0A987E3,69.96,3,99,USD
SUP-LOC-01_B2B-B0E9F7D1,SUP-LOC-01,B2B-B0E9F7D1,74.73,3,63,USD
SUP-LOC-02_B2B-B0E9F7D1,SUP-LOC-02,B2B-B0E9F7D1,74.73,3,63,USD
SUP-LOC-01_B2B-B0F094FD,SUP-LOC-01,B2B-B0F094FD,222.6,1,39,USD
SUP-NAT-01_B2B-B0F094FD,SUP-NAT-01,B2B-B0F094FD,235.2,1,39,USD
SUP-NAT-02_B2B-B0F094FD,SUP-NAT-02,B2B-B0F094FD,235.2,1,39,USD
SUP-LOC-01_B2B-B10F93E6,SUP-LOC-01,B2B-B10F93E6,239.56,1,33,USD
SUP-NAT-01_B2B-B10F93E6,SUP-NAT-01,B2B-B10F93E6,253.12,1,33,USD
SUP-NAT-02_B2B-B10F93E6,SUP-NAT-02,B2B-B10F93E6,253.12,1,33,USD
SUP-LOC-01_B2B-B170F154,SUP-LOC-01,B2B-B170F154,75.26,3,114,USD
SUP-LOC-02_B2B-B170F154,SUP-LOC-02,B2B-B170F154,75.26,3,114,USD
SUP-NAT-01_B2B-B170F154,SUP-NAT-01,B2B-B170F154,79.52,3,114,USD
SUP-LOC-01_B2B-B24C0FA4,SUP-LOC-01,B2B-B24C0FA4,1284.72,1,45,USD
SUP-NAT-01_B2B-B24C0FA4,SUP-NAT-01,B2B-B24C0FA4,1357.44,1,45,USD
SUP-NAT-02_B2B-B24C0FA4,SUP-NAT-02,B2B-B24C0FA4,1357.44,1,45,USD
SUP-LOC-01_B2B-B250AAB6,SUP-LOC-01,B2B-B250AAB6,161.12,1,63,USD
SUP-NAT-01_B2B-B250AAB6,SUP-NAT-01,B2B-B250AAB6,170.24,1,63,USD
SUP-NAT-02_B2B-B250AAB6,SUP-NAT-02,B2B-B250AAB6,170.24,1,63,USD
SUP-LOC-01_B2B-B28C5926,SUP-LOC-01,B2B-B28C5926,32.86,6,69,USD
SUP-LOC-02_B2B-B28C5926,SUP-LOC-02,B2B-B28C5926,32.86,6,69,USD
SUP-NAT-01_B2B-B28C5926,SUP-NAT-01,B2B-B28C5926,34.72,6,69,USD
SUP-LOC-01_B2B-B2B7BE84,SUP-LOC-01,B2B-B2B7BE84,12.72,17,369,USD
SUP-LOC-02_B2B-B2B7BE84,SUP-LOC-02,B2B-B2B7BE84,12.72,17,369,USD
SUP-LOC-01_B2B-B3080695,SUP-LOC-01,B2B-B3080695,24.38,9,516,USD
SUP-LOC-02_B2B-B3080695,SUP-LOC-02,B2B-B3080695,24.38,9,516,USD
SUP-NAT-01_B2B-B3080695,SUP-NAT-01,B2B-B3080695,25.76,9,516,USD
SUP-LOC-01_B2B-B30B88C0,SUP-LOC-01,B2B-B30B88C0,22.26,10,801,USD
SUP-LOC-02_B2B-B30B88C0,SUP-LOC-02,B2B-B30B88C0,22.26,10,801,USD
SUP-NAT-01_B2B-B30B88C0,SUP-NAT-01,B2B-B30B88C0,23.52,10,801,USD
SUP-LOC-01_B2B-B39FF544,SUP-LOC-01,B2B-B39FF544,1568.8,1,27,USD
SUP-NAT-01_B2B-B39FF544,SUP-NAT-01,B2B-B39FF544,1657.6,1,27,USD
SUP-NAT-02_B2B-B39FF544,SUP-NAT-02,B2B-B39FF544,1657.6,1,27,USD
SUP-LOC-01_B2B-B3A1F4C6,SUP-LOC-01,B2B-B3A1F4C6,22.26,10,105,USD
SUP-LOC-02_B2B-B3A1F4C6,SUP-LOC-02,B2B-B3A1F4C6,22.26,10,105,USD
SUP-LOC-01_B2B-B3AAE996,SUP-LOC-01,B2B-B3AAE996,65.72,3,102,USD
SUP-LOC-02_B2B-B3AAE996,SUP-LOC-02,B2B-B3AAE996,65.72,3,102,USD
SUP-LOC-01_B2B-B3ACA40F,SUP-LOC-01,B2B-B3ACA40F,82.15,3,135,USD
SUP-LOC-02_B2B-B3ACA40F,SUP-LOC-02,B2B-B3ACA40F,82.15,3,135,USD
SUP-NAT-01_B2B-B3ACA40F,SUP-NAT-01,B2B-B3ACA40F,86.8,3,135,USD
SUP-LOC-01_B2B-B3CD0660,SUP-LOC-01,B2B-B3CD0660,14.84,14,303,USD
SUP-LOC-02_B2B-B3CD0660,SUP-LOC-02,B2B-B3CD0660,14.84,14,303,USD
SUP-NAT-01_B2B-B3CD0660,SUP-NAT-01,B2B-B3CD0660,15.68,14,303,USD
SUP-LOC-01_B2B-B3E8CB0F,SUP-LOC-01,B2B-B3E8CB0F,39.75,5,72,USD
SUP-LOC-02_B2B-B3E8CB0F,SUP-LOC-02,B2B-B3E8CB0F,39.75,5,72,USD
SUP-LOC-01_B2B-B49EB3C0,SUP-LOC-01,B2B-B49EB3C0,356.16,1,57,USD
SUP-NAT-01_B2B-B49EB3C0,SUP-NAT-01,B2B-B49EB3C0,376.32,1,57,USD
SUP-NAT-02_B2B-B49EB3C0,SUP-NAT-02,B2B-B49EB3C0,376.32,1,57,USD
SUP-LOC-01_B2B-B50C40DA,SUP-LOC-01,B2B-B50C40DA,9.54,22,267,USD
SUP-LOC-02_B2B-B50C40DA,SUP-LOC-02,B2B-B50C40DA,9.54,22,267,USD
SUP-LOC-01_B2B-B5156317,SUP-LOC-01,B2B-B5156317,18.02,12,192,USD
SUP-LOC-02_B2B-B5156317,SUP-LOC-02,B2B-B5156317,18.02,12,192,USD
SUP-LOC-01_B2B-B5718B84,SUP-LOC-01,B2B-B5718B84,44.52,5,135,USD
SUP-LOC-02_B2B-B5718B84,SUP-LOC-02,B2B-B5718B84,44.52,5,135,USD
SUP-NAT-01_B2B-B5718B84,SUP-NAT-01,B2B-B5718B84,47.04,5,135,USD
SUP-LOC-01_B2B-B587ABA9,SUP-LOC-01,B2B-B587ABA9,30.74,7,126,USD
SUP-LOC-02_B2B-B587ABA9,SUP-LOC-02,B2B-B587ABA9,30.74,7,126,USD
SUP-LOC-01_B2B-B63FEB06,SUP-LOC-01,B2B-B63FEB06,75.26,3,165,USD
SUP-LOC-02_B2B-B63FEB06,SUP-LOC-02,B2B-B63FEB06,75.26,3,165,USD
SUP-NAT-01_B2B-B63FEB06,SUP-NAT-01,B2B-B63FEB06,79.52,3,165,USD
SUP-LOC-01_B2B-B6B319F8,SUP-LOC-01,B2B-B6B319F8,22.26,10,156,USD
SUP-LOC-02_B2B-B6B319F8,SUP-LOC-02,B2B-B6B319F8,22.26,10,156,USD
SUP-LOC-01_B2B-B6D9D1C3,SUP-LOC-01,B2B-B6D9D1C3,861.78,1,48,USD
SUP-NAT-01_B2B-B6D9D1C3,SUP-NAT-01,B2B-B6D9D1C3,910.56,1,48,USD
SUP-NAT-02_B2B-B6D9D1C3,SUP-NAT-02,B2B-B6D9D1C3,910.56,1,48,USD
